iter	R2	RMSE
1504	0.9574238519	0.02933628566
1505	0.9574276866	0.02933496454
1506	0.9574306116	0.02933395676
1507	0.9574321439	0.02933342881
1508	0.9574354195	0.02933230017
1509	0.9574423608	0.02932990839
1510	0.9574532444	0.02932615775
1511	0.9574569465	0.02932488184
1512	0.9574672958	0.02932131475
1513	0.9574678424	0.02932112635
1514	0.9574855494	0.02931502221
1515	0.9574906305	0.02931327039
1516	0.9574946649	0.02931187934
1517	0.9575013115	0.02930958749
1518	0.95750352	0.02930882594
1519	0.9575128745	0.02930559997
1520	0.957514969	0.0293048776
1521	0.9575232656	0.02930201608
1522	0.9575251204	0.02930137633
1523	0.9575290972	0.02930000459
1524	0.9575329755	0.02929866678
1525	0.9575377436	0.02929702195
1526	0.9575505519	0.02929260302
1527	0.9575548187	0.02929113084
1528	0.9575787963	0.02928285628
1529	0.9575924514	0.0292781429
1530	0.9575970982	0.02927653879
1531	0.9576009305	0.0292752158
1532	0.9576135667	0.02927085301
1533	0.9576236252	0.02926737976
1534	0.9576270135	0.02926620965
1535	0.9576271947	0.02926614707
1536	0.9576300765	0.02926515184
1537	0.9576339916	0.02926379974
1538	0.9576357671	0.02926318652
1539	0.9576396313	0.02926185189
1540	0.9576434972	0.0292605166
1541	0.957645257	0.02925990876
1542	0.9576512952	0.02925782302
1543	0.9576547257	0.02925663794
1544	0.9576570854	0.02925582276
1545	0.9576627125	0.02925387873
1546	0.9576657244	0.02925283817
1547	0.9576796529	0.02924802551
1548	0.9576845724	0.02924632549
1549	0.9576872293	0.0292454073
1550	0.9576926356	0.02924353891
1551	0.9576940503	0.02924304998
1552	0.9577114423	0.02923703845
1553	0.9577133832	0.02923636747
1554	0.9577169733	0.02923512641
1555	0.9577171415	0.02923506823
1556	0.9577246017	0.02923248906
1557	0.9577255242	0.02923217014
1558	0.9577277404	0.0292314039
1559	0.9577376758	0.0292279685
1560	0.9577412151	0.02922674463
1561	0.9577472911	0.02922464342
1562	0.9577599427	0.02922026777
1563	0.957767377	0.02921769626
1564	0.9577699563	0.02921680401
1565	0.9577839977	0.02921194634
1566	0.9577894836	0.02921004829
1567	0.9577961389	0.02920774542
1568	0.9577986153	0.0292068885
1569	0.957799768	0.02920648961
1570	0.9578049837	0.02920468467
1571	0.9578114639	0.029202442
1572	0.9578143823	0.02920143194
1573	0.9578164876	0.02920070327
1574	0.9578182902	0.02920007937
1575	0.9578227757	0.02919852679
1576	0.9578245101	0.02919792644
1577	0.9578289767	0.02919638028
1578	0.9578308396	0.02919573542
1579	0.9578393866	0.02919277651
1580	0.9578420795	0.02919184418
1581	0.957844938	0.02919085449
1582	0.9578481944	0.02918972703
1583	0.9578493749	0.02918931825
1584	0.957859291	0.02918588462
1585	0.9578723591	0.02918135889
1586	0.9578769066	0.02917978386
1587	0.9578814047	0.02917822582
1588	0.9578915288	0.02917471882
1589	0.9579095999	0.02916845789
1590	0.957912431	0.0291674769
1591	0.9579190437	0.02916518546
1592	0.9579357665	0.02915938983
1593	0.9579367268	0.02915905698
1594	0.9579455298	0.0291560056
1595	0.957949346	0.02915468272
1596	0.9579528227	0.02915347746
1597	0.9579571253	0.02915198581
1598	0.9579643135	0.02914949359
1599	0.9579681683	0.02914815702
1600	0.9579725673	0.02914663167
1601	0.9579737907	0.02914620744
1602	0.957975179	0.02914572603
1603	0.9579758847	0.02914548132
1604	0.9579834749	0.02914284912
1605	0.9579861051	0.02914193696
1606	0.9579959759	0.02913851345
1607	0.958000178	0.02913705588
1608	0.9580119607	0.02913296851
1609	0.9580145242	0.02913207916
1610	0.958014647	0.02913203657
1611	0.9580187628	0.02913060863
1612	0.9580257104	0.02912819809
1613	0.958026023	0.02912808963
1614	0.9580355293	0.02912479096
1615	0.958037676	0.02912404601
1616	0.9580430143	0.02912219342
1617	0.9580439408	0.02912187187
1618	0.9580480534	0.02912044454
1619	0.9580502329	0.02911968812
1620	0.958053836	0.02911843751
1621	0.9580649452	0.02911458136
1622	0.9580670375	0.02911385502
1623	0.9580823559	0.02910853679
1624	0.9580917663	0.02910526922
1625	0.9580951913	0.02910407984
1626	0.9580978193	0.02910316723
1627	0.9580998109	0.02910247558
1628	0.9581035733	0.02910116895
1629	0.9581059491	0.02910034382
1630	0.9581062972	0.02910022293
1631	0.9581145761	0.02909734742
1632	0.95811716	0.0290964499
1633	0.9581205308	0.029095279
1634	0.9581285933	0.02909247823
1635	0.958135599	0.02909004431
1636	0.9581389678	0.02908887385
1637	0.9581516862	0.02908445459
1638	0.9581529656	0.02908400998
1639	0.9581588379	0.02908196926
1640	0.9581630647	0.0290805003
1641	0.9581682405	0.02907870142
1642	0.95817349	0.02907687682
1643	0.9581803183	0.02907450326
1644	0.9581908531	0.02907084096
1645	0.9581940229	0.02906973893
1646	0.9582060509	0.02906555679
1647	0.9582074332	0.02906507611
1648	0.9582128064	0.02906320763
1649	0.9582160348	0.02906208493
1650	0.9582180828	0.02906137269
1651	0.9582182044	0.0290613304
1652	0.9582300651	0.02905720526
1653	0.9582341478	0.02905578516
1654	0.9582364141	0.02905499684
1655	0.9582461437	0.0290516122
1656	0.9582526039	0.02904936467
1657	0.9582588332	0.02904719728
1658	0.9582628352	0.0290458048
1659	0.9582692702	0.02904356556
1660	0.958273751	0.02904200627
1661	0.9582799227	0.0290398584
1662	0.9582838852	0.02903847928
1663	0.9582873622	0.0290372691
1664	0.9582887533	0.0290367849
1665	0.9582913969	0.02903586474
1666	0.95829388	0.02903500041
1667	0.9582984747	0.02903340098
1668	0.9583064868	0.02903061178
1669	0.9583136201	0.02902812825
1670	0.9583174929	0.02902677982
1671	0.9583215857	0.0290253547
1672	0.9583231482	0.02902481061
1673	0.958331648	0.02902185074
1674	0.9583356375	0.02902046136
1675	0.9583432182	0.02901782117
1676	0.9583476554	0.02901627567
1677	0.9583518663	0.02901480891
1678	0.958356283	0.02901327039
1679	0.9583712226	0.02900806568
1680	0.9583777216	0.02900580127
1681	0.9583824834	0.02900414202
1682	0.9583852972	0.0290031615
1683	0.9583970084	0.02899908017
1684	0.9583984298	0.02899858479
1685	0.9584007861	0.02899776355
1686	0.9584065092	0.02899576874
1687	0.9584095551	0.02899470703
1688	0.9584151412	0.02899275982
1689	0.9584366182	0.02898527201
1690	0.9584443082	0.02898259048
1691	0.95845053	0.02898042074
1692	0.958458805	0.02897753471
1693	0.9584679802	0.02897433442
1694	0.9584739708	0.02897224471
1695	0.9584792648	0.02897039786
1696	0.9584860331	0.02896803654
1697	0.9584864675	0.02896788498
1698	0.9584887732	0.02896708049
1699	0.9584936383	0.02896538299
1700	0.9585017548	0.0289625508
1701	0.9585057113	0.02896117009
1702	0.9585150758	0.02895790189
1703	0.9585236712	0.02895490181
1704	0.9585298296	0.02895275213
1705	0.9585302449	0.02895260713
1706	0.9585359379	0.02895061975
1707	0.9585382881	0.02894979926
1708	0.9585464008	0.02894696688
1709	0.9585483056	0.0289463018
1710	0.9585539546	0.02894432934
1711	0.9585568451	0.02894332003
1712	0.9585587919	0.02894264019
1713	0.9585612178	0.02894179307
1714	0.9585715563	0.02893818253
1715	0.9585763618	0.02893650413
1716	0.9585878816	0.02893248027
1717	0.9585899183	0.02893176881
1718	0.9585925029	0.0289308659
1719	0.9585997995	0.02892831677
1720	0.9586107679	0.02892448442
1721	0.9586126412	0.02892382986
1722	0.9586154869	0.02892283547
1723	0.9586171645	0.02892224926
1724	0.958623254	0.0289201212
1725	0.9586235247	0.02892002659
1726	0.9586340458	0.02891634952
1727	0.9586355862	0.02891581112
1728	0.9586386561	0.02891473807
1729	0.9586424983	0.02891339505
1730	0.9586528836	0.02890976459
1731	0.9586559894	0.02890867879
1732	0.9586645546	0.02890568415
1733	0.9586764161	0.02890153651
1734	0.9586773968	0.02890119355
1735	0.9586859055	0.02889821789
1736	0.9586969333	0.0288943608
1737	0.9586986576	0.02889375764
1738	0.9587018978	0.02889262425
1739	0.958705586	0.02889133406
1740	0.9587144764	0.02888822385
1741	0.9587189896	0.02888664479
1742	0.9587473848	0.02887670824
1743	0.9587513485	0.02887532092
1744	0.9587592604	0.02887255149
1745	0.9587663503	0.02887006957
1746	0.9587713296	0.02886832638
1747	0.9587792948	0.02886553762
1748	0.9587861936	0.02886312202
1749	0.9587982839	0.02885888813
1750	0.958801284	0.02885783744
1751	0.958804216	0.02885681056
1752	0.9588136591	0.02885350301
1753	0.9588351691	0.02884596752
1754	0.9588381166	0.02884493476
1755	0.9588518525	0.02884012154
1756	0.9588543123	0.02883925948
1757	0.9588571719	0.02883825733
1758	0.9588591539	0.0288375627
1759	0.9588694879	0.02883394069
1760	0.9588754209	0.02883186097
1761	0.9588769218	0.02883133482
1762	0.9588779882	0.02883096099
1763	0.958886129	0.02882810709
1764	0.9588891821	0.02882703667
1765	0.9588949068	0.02882502952
1766	0.9589075972	0.0288205796
1767	0.9589121044	0.02881899895
1768	0.9589171809	0.02881721857
1769	0.9589243317	0.02881471054
1770	0.9589300679	0.02881269849
1771	0.9589337522	0.02881140609
1772	0.9589418171	0.02880857684
1773	0.9589495287	0.02880587128
1774	0.9589531505	0.02880460054
1775	0.9589582532	0.02880281005
1776	0.958963048	0.02880112755
1777	0.9589736558	0.02879740484
1778	0.9589923185	0.02879085419
1779	0.9589959649	0.02878957413
1780	0.9589992987	0.02878840374
1781	0.9590070018	0.02878569926
1782	0.9590131693	0.02878353373
1783	0.9590132354	0.02878351053
1784	0.9590205873	0.02878092893
1785	0.9590228463	0.02878013565
1786	0.9590253733	0.02877924821
1787	0.9590331152	0.02877652927
1788	0.9590414246	0.02877361072
1789	0.9590538931	0.02876923078
1790	0.9590638648	0.02876572744
1791	0.9590768343	0.02876117028
1792	0.9590890949	0.02875686152
1793	0.9590942582	0.02875504678
1794	0.9590989788	0.02875338753
1795	0.9591073166	0.02875045665
1796	0.9591158008	0.02874747399
1797	0.9591227468	0.0287450319
1798	0.9591301128	0.02874244185
1799	0.9591387113	0.02873941817
1800	0.9591469372	0.02873652524
1801	0.9591558093	0.02873340471
1802	0.9591663649	0.02872969158
1803	0.9591709343	0.02872808406
1804	0.9591768205	0.02872601317
1805	0.9591796203	0.02872502808
1806	0.9591820384	0.02872417729
1807	0.9591847655	0.02872321772
1808	0.9591961143	0.02871922414
1809	0.9592010368	0.02871749179
1810	0.9592055835	0.02871589159
1811	0.9592071878	0.02871532692
1812	0.9592146517	0.02871269977
1813	0.9592164576	0.02871206408
1814	0.9592244578	0.02870924783
1815	0.9592396435	0.02870390138
1816	0.9592419264	0.02870309755
1817	0.9592463416	0.02870154281
1818	0.9592495779	0.02870040319
1819	0.9592589147	0.02869711506
1820	0.9592684853	0.02869374422
1821	0.9592839439	0.02868829869
1822	0.9592868292	0.0286872822
1823	0.959298245	0.02868326004
1824	0.9593069794	0.02868018222
1825	0.9593108939	0.02867880271
1826	0.9593170036	0.02867664949
1827	0.9593183548	0.02867617329
1828	0.9593244593	0.02867402169
1829	0.9593261919	0.02867341098
1830	0.9593298773	0.02867211192
1831	0.9593328242	0.02867107316
1832	0.959338998	0.02866889674
1833	0.9593437871	0.02866720837
1834	0.9593492174	0.02866529381
1835	0.9593524397	0.02866415768
1836	0.9593611162	0.02866109823
1837	0.9593763349	0.02865573112
1838	0.9593820471	0.02865371637
1839	0.9593856839	0.02865243357
1840	0.9593885932	0.02865140734
1841	0.9593944274	0.02864934923
1842	0.9593954893	0.02864897463
1843	0.9593985951	0.02864787894
1844	0.959400417	0.02864723618
1845	0.9594083052	0.02864445309
1846	0.959410553	0.02864365996
1847	0.9594223713	0.0286394896
1848	0.9594281051	0.02863746608
1849	0.9594407435	0.02863300537
1850	0.9594504549	0.02862957727
1851	0.9594529842	0.02862868434
1852	0.9594537614	0.02862840998
1853	0.9594558291	0.02862767999
1854	0.9594639142	0.02862482548
1855	0.9594660988	0.02862405411
1856	0.9594696241	0.02862280937
1857	0.9594801847	0.02861908014
1858	0.9594836765	0.02861784698
1859	0.9594838363	0.02861779056
1860	0.9594937117	0.02861430269
1861	0.9595000187	0.02861207492
1862	0.9595146147	0.02860691861
1863	0.9595169915	0.02860607889
1864	0.9595229234	0.02860398302
1865	0.9595263739	0.02860276381
1866	0.9595368376	0.02859906621
1867	0.959550239	0.0285943298
1868	0.9595547013	0.02859275254
1869	0.9595626222	0.02858995259
1870	0.9595682111	0.02858797678
1871	0.9595727808	0.0285863612
1872	0.9595758228	0.02858528567
1873	0.9595785	0.02858433908
1874	0.9595860143	0.02858168206
1875	0.9595910827	0.02857988977
1876	0.9595928549	0.02857926303
1877	0.959605968	0.02857462534
1878	0.9596167484	0.02857081207
1879	0.9596208412	0.0285693642
1880	0.95962407	0.02856822197
1881	0.9596263744	0.0285674067
1882	0.9596332021	0.02856499105
1883	0.9596380857	0.02856326308
1884	0.9596437769	0.02856124926
1885	0.9596470848	0.02856007867
1886	0.9596504629	0.02855888321
1887	0.9596555971	0.02855706618
1888	0.9596574898	0.02855639634
1889	0.9596850532	0.02854663931
1890	0.9596885144	0.02854541386
1891	0.9596955688	0.02854291606
1892	0.9596989441	0.02854172087
1893	0.9597002667	0.02854125252
1894	0.9597003236	0.02854123236
1895	0.9597027335	0.02854037898
1896	0.9597027884	0.02854035955
1897	0.9597152126	0.02853595952
1898	0.9597208039	0.02853397913
1899	0.9597208485	0.02853396333
1900	0.9597375423	0.02852804973
1901	0.9597420096	0.02852646702
1902	0.9597491711	0.02852392963
1903	0.9597516986	0.02852303406
1904	0.9597541165	0.02852217728
1905	0.9597623874	0.02851924636
1906	0.9597649311	0.02851834488
1907	0.9597763461	0.02851429915
1908	0.9597868428	0.0285105784
1909	0.9597918151	0.0285088157
1910	0.9597941257	0.02850799654
1911	0.9598090815	0.02850269382
1912	0.9598107116	0.02850211579
1913	0.9598165129	0.02850005861
1914	0.9598275794	0.02849613387
1915	0.959829725	0.02849537287
1916	0.9598307307	0.0284950162
1917	0.9598334915	0.02849403695
1918	0.9598511742	0.02848776422
1919	0.9598526126	0.02848725392
1920	0.9598578287	0.02848540327
1921	0.9598647345	0.02848295291
1922	0.9598690885	0.02848140794
1923	0.959872507	0.02848019484
1924	0.9598893784	0.02847420702
1925	0.9598894276	0.02847418955
1926	0.9598939101	0.02847259846
1927	0.9598950824	0.02847218235
1928	0.959902285	0.02846962549
1929	0.9599043551	0.0284688906
1930	0.9599073546	0.02846782572
1931	0.9599098468	0.0284669409
1932	0.9599165814	0.0284645498
1933	0.9599186015	0.02846383252
1934	0.9599232515	0.02846218138
1935	0.9599249967	0.02846156163
1936	0.9599326616	0.02845883967
1937	0.9599490421	0.02845302174
1938	0.9599595329	0.02844929506
1939	0.959964871	0.0284473986
1940	0.9599680105	0.02844628318
1941	0.9599773146	0.02844297729
1942	0.9599815946	0.02844145642
1943	0.9599859684	0.02843990213
1944	0.9599875264	0.02843934846
1945	0.9599929426	0.02843742357
1946	0.9599957815	0.02843641459
1947	0.9599977231	0.02843572449
1948	0.9600037831	0.02843357052
1949	0.9600053408	0.02843301683
1950	0.9600138924	0.02842997693
1951	0.9600172111	0.0284287971
1952	0.9600184788	0.02842834642
1953	0.9600251521	0.02842597383
1954	0.960034488	0.02842265429
1955	0.9600362852	0.02842201522
1956	0.9600435405	0.02841943511
1957	0.9600476924	0.02841795856
1958	0.9600548986	0.02841539558
1959	0.9600620283	0.02841285956
1960	0.9600693336	0.02841026085
1961	0.9600808838	0.02840615161
1962	0.9600956783	0.0284008873
1963	0.9601054967	0.02839739309
1964	0.9601079421	0.02839652275
1965	0.9601099387	0.0283958121
1966	0.9601109571	0.02839544965
1967	0.960113827	0.02839442814
1968	0.9601151901	0.02839394294
1969	0.9601400355	0.02838509787
1970	0.960151474	0.02838102476
1971	0.960158954	0.02837836094
1972	0.9601683064	0.02837502992
1973	0.9601733198	0.02837324416
1974	0.9601812519	0.02837041853
1975	0.9601884305	0.02836786111
1976	0.9601930708	0.02836620781
1977	0.9601943505	0.02836575184
1978	0.9601987511	0.02836418387
1979	0.9602017797	0.02836310469
1980	0.9602047985	0.02836202897
1981	0.9602110692	0.02835979432
1982	0.9602246756	0.02835494488
1983	0.9602269736	0.02835412578
1984	0.9602290186	0.02835339681
1985	0.9602372394	0.0283504663
1986	0.9602392436	0.0283497518
1987	0.9602430047	0.0283484109
1988	0.9602470742	0.02834696001
1989	0.9602514336	0.02834540567
1990	0.9602546538	0.02834425746
1991	0.9602571881	0.02834335377
1992	0.9602638293	0.02834098552
1993	0.9602747649	0.02833708547
1994	0.9602796657	0.02833533747
1995	0.9602994877	0.02832826639
1996	0.9603038928	0.02832669472
1997	0.9603080561	0.02832520922
1998	0.9603154301	0.02832257798
1999	0.9603181632	0.02832160264
2000	0.960325322	0.02831904784
2001	0.9603268944	0.02831848668
2002	0.9603308211	0.02831708523
2003	0.9603368218	0.02831494337
2004	0.9603402111	0.02831373358
2005	0.960350995	0.02830988391
2006	0.96035649	0.02830792209
2007	0.9603699558	0.02830311399
2008	0.9603735233	0.02830184003
2009	0.960378671	0.02830000169
2010	0.960386264	0.02829728988
2011	0.9603881121	0.02829662978
2012	0.9603949641	0.02829418231
2013	0.9603987991	0.02829281241
2014	0.9604035222	0.02829112516
2015	0.9604068138	0.02828994924
2016	0.9604121117	0.02828805646
2017	0.9604145456	0.02828718686
2018	0.9604220413	0.02828450857
2019	0.9604235556	0.02828396747
2020	0.9604294454	0.02828186278
2021	0.9604320496	0.02828093212
2022	0.9604401412	0.02827804025
2023	0.9604429938	0.02827702069
2024	0.960447073	0.02827556266
2025	0.9604552048	0.02827265588
2026	0.9604599918	0.02827094462
2027	0.9604626801	0.02826998352
2028	0.9604681446	0.02826802984
2029	0.9604726125	0.02826643237
2030	0.9604797322	0.02826388658
2031	0.9604852886	0.02826189962
2032	0.9604878713	0.02826097597
2033	0.9605058425	0.02825454833
2034	0.9605107031	0.02825280959
2035	0.960512617	0.02825212493
2036	0.9605144586	0.02825146614
2037	0.9605178433	0.02825025522
2038	0.9605217746	0.02824884876
2039	0.9605243402	0.02824793081
2040	0.9605310154	0.02824554238
2041	0.960535841	0.02824381566
2042	0.9605378109	0.02824311074
2043	0.9605378502	0.02824309667
2044	0.9605386927	0.02824279519
2045	0.9605455196	0.02824035204
2046	0.9605467872	0.02823989837
2047	0.9605489467	0.0282391255
2048	0.9605573551	0.02823611598
2049	0.9605601719	0.02823510771
2050	0.960560685	0.02823492404
2051	0.9605699563	0.02823160514
2052	0.9605728314	0.02823057587
2053	0.9605806304	0.02822778361
2054	0.9605840333	0.02822656519
2055	0.9605940801	0.02822296758
2056	0.9605955642	0.02822243612
2057	0.9606026557	0.02821989647
2058	0.9606085914	0.02821777055
2059	0.9606163317	0.02821499806
2060	0.9606209504	0.02821334355
2061	0.9606262126	0.02821145842
2062	0.9606295155	0.02821027512
2063	0.9606309326	0.02820976741
2064	0.9606346416	0.02820843855
2065	0.9606368435	0.02820764962
2066	0.9606389286	0.02820690252
2067	0.9606415052	0.02820597928
2068	0.9606496864	0.02820304765
2069	0.9606599042	0.02819938578
2070	0.9606649015	0.02819759466
2071	0.9606766003	0.02819340115
2072	0.9606789907	0.02819254422
2073	0.9606872824	0.02818957156
2074	0.9606903678	0.02818846534
2075	0.960693649	0.02818728885
2076	0.9606936876	0.028187275
2077	0.9606964194	0.02818629548
2078	0.9607022934	0.02818418918
2079	0.9607178531	0.02817860892
2080	0.9607237709	0.02817648631
2081	0.960745839	0.02816856944
2082	0.9607492029	0.02816736248
2083	0.9607548045	0.02816535248
2084	0.960757665	0.02816432598
2085	0.9607625501	0.02816257293
2086	0.9607664299	0.02816118053
2087	0.9607697495	0.02815998911
2088	0.9607739577	0.02815847872
2089	0.96078025	0.02815622017
2090	0.9607807279	0.02815604864
2091	0.960788862	0.02815312868
2092	0.9607999817	0.02814913651
2093	0.9608023589	0.02814828296
2094	0.9608051844	0.02814726843
2095	0.9608055593	0.02814713382
2096	0.9608085179	0.02814607145
2097	0.9608108131	0.02814524726
2098	0.9608124125	0.02814467291
2099	0.9608160662	0.02814336086
2100	0.9608168157	0.02814309167
2101	0.9608183028	0.02814255761
2102	0.9608206435	0.02814171699
2103	0.9608228386	0.02814092866
2104	0.9608314035	0.02813785241
2105	0.9608326055	0.02813742064
2106	0.9608423215	0.02813393051
2107	0.960845457	0.02813280409
2108	0.9608517637	0.0281305383
2109	0.9608547318	0.02812947187
2110	0.9608584698	0.02812812879
2111	0.9608628841	0.02812654265
2112	0.9608684414	0.02812454565
2113	0.9608735557	0.02812270771
2114	0.9608774063	0.02812132385
2115	0.960880503	0.02812021088
2116	0.9608860443	0.02811821918
2117	0.9608887152	0.02811725915
2118	0.960892883	0.02811576097
2119	0.9608964369	0.0281144834
2120	0.960899283	0.02811346025
2121	0.960902881	0.02811216675
2122	0.9609074811	0.02811051288
2123	0.9609108204	0.02810931224
2124	0.9609206571	0.02810577521
2125	0.9609237463	0.02810466432
2126	0.9609289517	0.02810279234
2127	0.9609315601	0.02810185424
2128	0.9609380545	0.02809951842
2129	0.9609385003	0.02809935807
2130	0.960940757	0.02809854637
2131	0.960942748	0.02809783024
2132	0.9609477433	0.02809603334
2133	0.9609506921	0.02809497259
2134	0.9609510192	0.02809485491
2135	0.9609530153	0.02809413684
2136	0.9609546107	0.02809356289
2137	0.9609559108	0.02809309516
2138	0.9609573803	0.02809256648
2139	0.9609638352	0.02809024411
2140	0.9609680867	0.02808871438
2141	0.9609741691	0.02808652576
2142	0.9609750102	0.0280862231
2143	0.9609785696	0.02808494222
2144	0.960991625	0.02808024363
2145	0.9609935566	0.0280795484
2146	0.9609973344	0.02807818859
2147	0.9610011516	0.02807681457
2148	0.9610044864	0.02807561411
2149	0.9610079616	0.02807436304
2150	0.9610177109	0.02807085306
2151	0.9610198696	0.02807007583
2152	0.9610338847	0.02806502914
2153	0.9610401769	0.02806276312
2154	0.9610438983	0.02806142282
2155	0.9610466407	0.02806043506
2156	0.9610487028	0.02805969234
2157	0.961051949	0.02805852309
2158	0.9610544297	0.0280576295
2159	0.9610553665	0.02805729204
2160	0.961056884	0.02805674541
2161	0.9610588624	0.02805603271
2162	0.9610678288	0.02805280251
2163	0.9610694825	0.02805220673
2164	0.9610724157	0.02805114989
2165	0.9610869364	0.02804591763
2166	0.9610929324	0.02804375676
2167	0.9611017237	0.02804058826
2168	0.9611033704	0.02803999474
2169	0.9611077764	0.02803840656
2170	0.9611095416	0.02803777029
2171	0.9611138809	0.02803620603
2172	0.9611215298	0.02803344856
2173	0.9611388723	0.02802719542
2174	0.9611402768	0.02802668894
2175	0.9611434962	0.02802552798
2176	0.961145816	0.02802469137
2177	0.9611459007	0.02802466082
2178	0.9611582289	0.02802021442
2179	0.9611625141	0.02801866873
2180	0.961177213	0.02801336609
2181	0.9611816224	0.0280117752
2182	0.9611848657	0.02801060497
2183	0.9611870706	0.02800980937
2184	0.9611892811	0.02800901174
2185	0.9611904776	0.02800857999
2186	0.9611917094	0.02800813552
2187	0.9611974166	0.02800607597
2188	0.9612007662	0.02800486716
2189	0.9612021113	0.0280043817
2190	0.9612047069	0.02800344495
2191	0.9612056635	0.02800309969
2192	0.9612067224	0.02800271751
2193	0.9612134427	0.02800029188
2194	0.961217493	0.0279988299
2195	0.9612269727	0.02799540777
2196	0.9612283219	0.02799492066
2197	0.9612310092	0.02799395048
2198	0.9612395962	0.02799085009
2199	0.9612414924	0.02799016541
2200	0.9612451473	0.02798884565
2201	0.9612491907	0.02798738554
2202	0.961251995	0.02798637284
2203	0.9612574611	0.02798439879
2204	0.9612631701	0.02798233684
2205	0.9612632047	0.02798232436
2206	0.9612644565	0.02798187222
2207	0.9612680116	0.02798058814
2208	0.9612751461	0.02797801095
2209	0.961275392	0.02797792215
2210	0.961278142	0.0279769287
2211	0.9612805414	0.02797606191
2212	0.9612865614	0.02797388697
2213	0.9612886695	0.02797312533
2214	0.9613038421	0.02796764286
2215	0.9613057889	0.02796693935
2216	0.9613079436	0.02796616064
2217	0.9613150895	0.02796357806
2218	0.96132155	0.02796124294
2219	0.9613248341	0.02796005586
2220	0.9613346574	0.02795650477
2221	0.9613386387	0.02795506544
2222	0.9613392658	0.02795483871
2223	0.9613420724	0.027953824
2224	0.961342742	0.02795358188
2225	0.9613437428	0.02795322005
2226	0.9613475059	0.02795185943
2227	0.961349757	0.02795104547
2228	0.9613531602	0.02794981487
2229	0.961355344	0.02794902519
2230	0.9613600011	0.02794734105
2231	0.9613679408	0.02794446961
2232	0.9613706287	0.02794349746
2233	0.9613727365	0.02794273509
2234	0.9613823736	0.02793924913
2235	0.9613840145	0.02793865556
2236	0.9613866892	0.02793768797
2237	0.9613878032	0.02793728495
2238	0.9613888444	0.02793690827
2239	0.9613908642	0.02793617757
2240	0.9613941808	0.02793497764
2241	0.9613985878	0.02793338316
2242	0.9614005139	0.02793268628
2243	0.9614018581	0.02793219991
2244	0.9614024492	0.02793198601
2245	0.9614034047	0.02793164027
2246	0.9614148836	0.02792748642
2247	0.9614203427	0.02792551075
2248	0.9614286218	0.02792251422
2249	0.9614295812	0.02792216695
2250	0.9614321446	0.02792123908
2251	0.9614354613	0.02792003848
2252	0.9614437014	0.02791705549
2253	0.9614475868	0.02791564881
2254	0.9614532402	0.02791360192
2255	0.9614594074	0.02791136887
2256	0.9614649007	0.02790937966
2257	0.9614676143	0.02790839694
2258	0.9614680048	0.02790825553
2259	0.9614761658	0.02790529991
2260	0.961477288	0.02790489347
2261	0.9614830776	0.02790279648
2262	0.9614883489	0.02790088706
2263	0.9614896826	0.02790040394
2264	0.9614975997	0.02789753585
2265	0.9614988782	0.02789707268
2266	0.9615017678	0.0278960258
2267	0.9615047102	0.02789495972
2268	0.961507406	0.02789398297
2269	0.9615086379	0.02789353662
2270	0.9615112241	0.02789259952
2271	0.961514874	0.02789127697
2272	0.9615177094	0.0278902495
2273	0.9615217984	0.02788876771
2274	0.9615243278	0.02788785104
2275	0.9615312951	0.0278853259
2276	0.9615390118	0.02788252892
2277	0.9615415443	0.02788161092
2278	0.9615427726	0.02788116567
2279	0.9615465664	0.02787979042
2280	0.9615519436	0.02787784104
2281	0.9615553826	0.02787659422
2282	0.961566421	0.02787259191
2283	0.9615682027	0.02787194585
2284	0.9615703078	0.02787118252
2285	0.9615742008	0.02786977076
2286	0.9615806744	0.02786742307
2287	0.9615872798	0.02786502736
2288	0.9615890501	0.02786438525
2289	0.9615916995	0.02786342423
2290	0.9616047357	0.02785869526
2291	0.9616080167	0.02785750493
2292	0.9616158432	0.02785466531
2293	0.9616172436	0.02785415718
2294	0.9616200387	0.02785314296
2295	0.9616209247	0.02785282146
2296	0.9616239376	0.02785172818
2297	0.9616286782	0.02785000787
2298	0.9616304501	0.02784936483
2299	0.9616366608	0.02784711082
2300	0.9616400373	0.02784588533
2301	0.9616432342	0.02784472495
2302	0.9616458331	0.02784378161
2303	0.9616510224	0.02784189794
2304	0.961657111	0.02783968764
2305	0.9616613373	0.02783815329
2306	0.9616635043	0.02783736657
2307	0.9616715207	0.02783445591
2308	0.9616727847	0.02783399694
2309	0.961674394	0.02783341259
2310	0.961678817	0.02783180647
2311	0.9616864634	0.02782902963
2312	0.9616895367	0.02782791347
2313	0.9616912471	0.02782729226
2314	0.9616929265	0.0278266823
2315	0.9616960074	0.02782556329
2316	0.9617007722	0.02782383256
2317	0.9617019332	0.02782341083
2318	0.9617074254	0.02782141573
2319	0.9617122667	0.02781965694
2320	0.961720189	0.02781677863
2321	0.9617246207	0.02781516839
2322	0.9617268921	0.02781434307
2323	0.9617297272	0.02781331285
2324	0.9617364517	0.02781086919
2325	0.9617383582	0.02781017634
2326	0.9617392863	0.02780983905
2327	0.9617477052	0.02780677925
2328	0.9617500803	0.02780591598
2329	0.9617532838	0.02780475156
2330	0.96175815	0.02780298268
2331	0.9617670015	0.02779976483
